relative_path,class_name,label,group_id,split
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (15).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (16).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (17).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (18).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (19).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (20).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (21).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (22).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (23).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (24).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (25).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (26).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (27).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (28).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (29).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/129 (30).jpg,Normal,0,Normal_129,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (1).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (2).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (3).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (4).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (5).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (6).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (7).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (8).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (9).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (10).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (11).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (12).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (13).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (14).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (15).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (16).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (17).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (18).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (19).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (20).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (21).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (22).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (23).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (24).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (25).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (26).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (27).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (28).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (29).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (30).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/130 (31).jpg,Normal,0,Normal_130,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (1).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (2).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (3).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (4).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (5).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (6).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (7).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (8).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (9).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (10).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (11).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (12).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (13).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (14).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (15).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (16).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (17).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (18).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (19).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (20).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (21).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (22).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (23).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (24).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (25).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (26).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (27).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (28).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (29).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (30).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (31).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (32).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/49 (33).jpg,Normal,0,Normal_49,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (1).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (2).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (3).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (4).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (5).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (6).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (7).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (8).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (9).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (10).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (11).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (12).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (14).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (16).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (18).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (20).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (22).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (24).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (26).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (28).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (30).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (32).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (34).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (36).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (37).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/50 (38).jpg,Normal,0,Normal_50,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (1).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (2).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (3).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (4).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (5).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (6).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (7).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (8).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (9).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (10).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (11).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (12).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (13).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (14).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (16).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (18).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (20).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (22).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (24).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (26).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (28).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (30).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (32).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (34).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (36).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (38).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (40).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (42).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (44).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (46).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (48).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/51 (50).jpg,Normal,0,Normal_51,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (1).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (2).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (3).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (4).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (5).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (6).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (7).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (8).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (9).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (10).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (11).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (13).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (15).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (17).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (19).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (21).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (23).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (25).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (27).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (29).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (30).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (31).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (32).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (33).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (34).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (35).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (36).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (37).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (38).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/52 (39).jpg,Normal,0,Normal_52,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (1).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (2).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (3).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (4).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (5).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (6).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (7).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (8).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (9).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (10).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (11).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (12).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (13).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (14).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (15).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (16).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (17).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (18).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (19).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (20).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (21).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (22).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (23).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (24).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (25).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (26).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (27).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (28).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (29).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (30).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (31).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/55 (32).jpg,Normal,0,Normal_55,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (1).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (2).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (3).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (4).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (5).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (6).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (7).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (8).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (9).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (10).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (11).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (12).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (13).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (14).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (15).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (16).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (17).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (18).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (19).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (20).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (21).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (22).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (23).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (24).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (25).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (26).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (27).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (28).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (29).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (30).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (31).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (32).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (33).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (34).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/57 (35).jpg,Normal,0,Normal_57,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (1).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (2).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (3).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (4).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (5).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (6).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (7).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (8).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (9).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (10).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (11).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (12).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (13).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (14).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (15).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (16).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (17).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (18).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (19).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (20).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (21).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (22).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/62 (23).jpg,Normal,0,Normal_62,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (1).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (2).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (3).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (4).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (5).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (6).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (7).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (8).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (9).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (10).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (11).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (12).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (13).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (14).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (15).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (16).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (17).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (18).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (19).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (20).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (21).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (22).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (23).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (24).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (25).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (26).jpg,Normal,0,Normal_63,train
data/raw/brain_ct/Brain_Data_Organised/Normal/63 (27).jpg,Normal,0,Normal_63,train
